,Produto,Preço Base,Preço Final
209,Macarrão Espaguete Vilma Sêmola Pacote 500G,5.29,5.29
210,Macarrão de Sêmola Ninho Yara 500G,6.29,6.29
211,Macarrão Espaguete Yara Sêmola N8 Embalagem 500G,4.39,4.39
212,Macarrão Massa Ovos Ninho Nº3 Vilma Embalagem 500G,7.29,7.29
213,Macarrão Parafuso Yara Sêmola Embalagem 500G,4.39,4.39
214,Macarrão Instantâneo Nissin Lámen Carne 85G,2.89,2.89
215,Macarrão Instantâneo Nissin Costela 85G,2.89,2.89
216,Macarrão Penne Yara Sêmola Embalagem 500G,4.39,4.39
217,Macarrão Sêmola Yara Pai Nosso 500G,4.39,4.39
218,Macarrão Instantâneo Bacon Santa Amália Pacote 85G,1.98,1.98
219,Macarrão Instantâneo Nissin Lámen Legumes 85G,2.89,2.89
220,Macarrão Pena com Ovos Santa Amália 500G,5.49,5.49
221,Macarrão Parafuso Santa Amália com Ovos Pacote 500G,5.49,5.49
222,Macarrão Instantâneo Vilma Galinha Caipira 85G,1.89,1.89
223,Macarrão Instantâneo Santa Amália Picanha Pacote 85G,1.98,1.98
224,Macarrão Instantâneo Nissin Bacon 85G,2.89,2.89
225,Macarrão Ninho Vilma com Ovos N1 Embalagem 500G,7.29,7.29
226,Macarrão Instantâneo Vilma Picanha 85G,1.89,1.89
227,Macarrão Santa Amália Sêmola Padre Nosso Pacote 500G,4.79,4.79
228,Macarrão Espaguete Yara N10 Embalagem 500G,4.39,4.39
229,Macarrão Instantâneo Sabor Calabresa Santa Amália Pacote 85G,1.98,1.98
230,Massa Lasanha Vilma Sêmola Embalagem 500G,10.98,10.98
231,Macarrão Instantâneo Santa Amália Galinha Caipira Pacote 85G,1.98,1.98
232,Macarrão Instantâneo Nissin Lámen Carne Tomate 85G,2.89,2.89
233,Macarrão Massa Ovos Vilma Pai Nosso 500G,5.49,5.49
234,Macarrão Instantâneo Vilma Carne 80G,1.89,1.89
235,Macarrão Instantâneo Vilma Galinha 85G,1.89,1.89
236,Macarrão Vilma Gnocchi com Ovos Embalagem 500G,5.49,5.49
237,Macarrão Instantâneo Santa Amália Galinha Pacote 85G,1.98,1.98
238,Macarrão Instantâneo Santa Amália Carne Pacote 85G,1.98,1.98
239,Macarrão Santa Amália com Ovos Ave Maria Pacote 500G,5.49,5.49
240,Macarrão Parafusinho Santa Amália com Ovos Pacote 500G,5.49,5.49
241,Macarrão Santa Amália com Ovos Fidelinho Nº10 Pacote 500G,5.49,5.49
242,Macarrão Instantâneo Nissin Lámen Frango Assado Limão 85G,2.89,2.89
243,Macarrão Vilma Pai Nosso Sêmola Pacote 500G,5.29,5.29
244,Macarrão Smart Sêmola com Ovos Espaguete 500G,3.98,3.98
245,Macarrão Vilma Aletria com Ovos Embalagem 500G,5.99,5.99
246,Macarrão Instantâneo Nissin Lámen Frango Alho 85G,2.89,2.89
247,Macarrão Pappardelle Vilma com Ovos Embalagem 500G,6.98,6.98
248,Macarrão Instantâneo Cup Noodles Legumes 67G,5.69,5.69
249,Macarrão Caracol Vilma com Ovos Pacote 500G,5.49,5.49
250,Massa para Lasanha com Ovos Vilma 500G,11.98,11.98
251,Macarrão Instantâneo Cup Noodles Frango Teriyaki 72G,5.69,5.69
