,Produto,Preço Base,Preço Final
344,Vinho Rosé Português Quinta Dos Bons Ventos Garrafa 750Ml,71.9,71.9
345,Vinho Chileno Sanama Reserva Cabernet Syrah Garrafa 750Ml,44.9,44.9
346,Vinho Tinto Malevo Garrafa 750Ml,49.9,49.9
347,Vinho Argentino Tinto Nieto Senetiner Pinot Noir 750Ml,76.4,76.4
348,Vinho Rosé Português Mateus Garrafa 750Ml,59.9,59.9
349,Vinho Português Barricado Tinto 750Ml,68.5,68.5
350,Vinho Ventisquero Clas.Syrah,62.9,62.9
351,Vinho Tinto Português Portas do Sol Garrafa 750Ml,44.9,44.9
352,Vinho Tinto Argentino Master Fan Club Cabernet Sauvignon Malbec Garrafa 750Ml,39.9,39.9
353,Vinho Argentino Tinto Roca Bonarda/ Sangiovese 750Ml,53.6,53.6
354,Vinho Tinto Faustino Rioja Crianza 750Ml,167.98,167.98
355,Vinho Obikwa Pinotage 750Ml,74.9,74.9
356,Vinho Tinto Italiano Casal Del Ronco Rosso Garrafa 750Ml,75.8,75.8
357,Vinho Tinto Chileno Balduzzi Reserva Carménère Garrafa 750Ml,72.0,72.0
358,Vinho Rosé Cordillera Andina Syrah Garrafa 750Ml,39.9,39.9
359,Vinho Branco Argentino San Telmo Chardonnay Garrafa 750Ml,49.9,49.9
360,Vinho Tinto Chileno Balduzzi Reserva Cabernet Sauvignon Garrafa 750Ml,72.0,72.0
361,Vinho Tinto Trinchero Ménage À Trois Midnight Garrafa 750Ml,199.0,199.0
362,Espumante Cuvee Elit Brut Branco Garrafa 750Ml,51.9,51.9
363,Vinho Tinto Faustino Gran Reserva 750Ml,386.0,386.0
364,Vinho Branco Nacional Mioranza Culinário Seco Garrafa 750Ml,19.9,19.9
365,Vinho Branco Chileno Chilano Chardonnay Garrafa 750Ml,29.9,29.9
366,Vinho Tinto Seco Casa de Tango 750Ml,42.9,42.9
367,Vinho Argentino Hereford Torrontes 750Ml,46.0,46.0
368,Vinho Espanhol Tinto Seco Liderato Tempranillo Rioja Garrafa 750Ml,42.5,42.5
369,Vinho Verde Português Qpa Garrafa 750Ml,89.9,89.9
370,Vinho Chileno Branco Bodega Vieja Sauvignon Blanc 750Ml,43.8,43.8
371,Vinho Verde Quinta de Bons Ventos Garrafa 750Ml,71.9,71.9
372,Vinho Tinto Espanhol Faustino Vii Tempranillo Garrafa 750Ml,89.9,89.9
373,Vinho Espanhol Tinto Castillo San Simón 750Ml,45.9,45.9
374,Vinho Branco The Grill Master Chardonnay Chenin Garrafa 750Ml,39.9,39.9
375,Vinho Argentino Rosé The Grill Master Fan Club 750Ml,39.9,39.9
376,Espum Nac Luiz Porto 750Ml Brut,104.4,104.4
377,Vinho Branco Quinta de Bons Ventos Garrafa 750Ml,71.9,71.9
378,Vinho Branco Airén Sauvignon Blanc Benedictum Iii Garrafa 750Ml,82.9,82.9
379,Vinho Italiano Branco Torre Galasso 750Ml,82.9,82.9
380,Vinho Frisante Branco Espumante Sparking Flutt 200Ml,27.9,27.9
381,Vinho Viejo Rincón Reserva Cabernet Sauvignon 750Ml,39.9,39.9
382,Vinho Branco Italiano Wave Bianco Igt 750Ml,79.9,79.9
383,Vinho Tinto Chileno Ramirana Reserva Cabernet Sauvignon Garrafa 750Ml,115.9,115.9
384,Vinho Mountain Red Blend Malbec Cabernet Sauvignon Merlot Mythic 750Ml,66.09,66.09
385,Vinho Tinto Portugês Origens Reserva Herdade Grande 750Ml,59.9,59.9
386,Vinho Tinto Italiano Duca Doro Rosso 750Ml,99.9,99.9
387,Vinho Tinto Descendientes Carmenere 750Ml,59.9,59.9
388,Vinho Tinto Chileno Semblante Carmenere Garrafa 750Ml,45.9,45.9
389,Vinho Tinto Ipg Duriense Quinta da Romaneira 750Ml,159.9,159.9
390,Espumante Branco Ecco Brut 750Ml,45.9,45.9
391,Vinho Branco Porto Tricana Ribeiro Santo 750Ml,60.5,60.5
392,Vinho Tinto Cabernet 750Ml,46.9,46.9
393,Vinho Branco Chileno Siegel Sauvignon Blanc 750Ml,95.25,95.25
394,Vinho Ita Mgm Sogno Italiano Rose 750Ml,52.9,52.9
395,Vinho Tinto Rose Garrafa 750Ml,67.7,67.7
396,Vinho Branco Andes Sauvignon Blanc 750Ml,39.9,39.9
397,Vinho Tinto Português Cadao Douro Doc Seco Garrafa 750Ml,73.6,73.6
398,Vinho do Porto Cadão Ruby Garrafa 750Ml,84.9,84.9
399,Vinho Espanhol Branco Seco Liderato Viura Rioja Garrafa 750Ml,47.84,47.84
400,Vinho Tinto Maria Mora 750Ml,104.9,104.9
401,Vinho Viejo Rincón Blend 750Ml,39.9,39.9
402,Vinho Italiano Tinto Corte Federico 750Ml,49.9,49.9
403,Vinho Luiz Porto Chardonnay 750Ml,104.4,104.4
404,Vinho Tinto Don Paulo Garrafa 750Ml,49.9,49.9
405,Vinho Tinto Chileno Siegel Pinot Noir 750Ml,95.25,95.25
406,Vinho Mgm Sogno Italiano Bco Ita 750Ml,47.9,47.9
407,Vinho Tinto do Douro Sino da Romaneira 2017 750Ml,239.9,239.9
