,Produto,Preço Base,Preço Final
435,Cupim Diprima Tipo a Kg,59.99,59.99
436,Coxão Mole Chã Dentro Kg,54.99,54.99
437,Paleta Cordeiro Bassi Kg,79.99,79.99
438,Bacon em Cubos Tropeira 200G,9.99,9.99
439,Bacon Aurora 250G Fatiado,26.99,16.99
440,Bacon Pedaço Aurora,39.99,39.99
441,Carne Seca Paineira Traseiro 500G,39.99,39.99
442,Bacon Sadia em Fatias Defumado 250G,29.99,29.99
443,Carne Seca Paineira Dianteiro 500G,34.99,34.99
444,Camarão Cinza Descascado e Cozido 71/90 Frescatto 400G,59.99,59.99
445,Linguiça Calabresa Aurora,39.99,39.99
446,Salsicha Hot Dog Sadia 500G,12.99,12.99
447,Linguiça Tropeira Tipo Calabresa Cozida e Defumada,16.99,16.99
448,Linguiça Sadia Calabresa Pacote 500G,19.99,19.99
449,Salsicha Sadia Hot Dog 3Kg,19.99,19.99
450,Linguiça Bovina de Costela Angus Congelada Carapreta Pacote 300G,14.99,14.99
451,Salsicha Carioca Lata 180G,6.99,6.99
452,Paio Aurora Kg,39.99,39.99
453,Linguiça Tropeira Suina Fina Kg,39.99,39.99
454,Linguica Tropeira Suina Grossa Kg,36.99,36.99
455,Linguiça Toscana Seleção Dia a Dia,24.99,19.99
456,Linguiça Suina Oba Reserve Queijo Coalho,49.99,49.99
457,Linguiça Cuiabana Bovina com Queijo Kg,49.99,49.99
458,Linguiça Toscana Cia Carne,24.99,24.99
459,Linguica Tropeira Fina Frango Kg,37.99,37.99
460,Lombo de Bacalhau Ribeiralves 1Kg,179.99,179.99
461,Salmão Buona Pesca Lombo 600G,79.99,79.99
462,File Salmão Congelado K.G,129.99,129.99
463,Lombos de Bacalhau Dessalgados Gadus Morhua Riberalves 1Kg,179.99,179.99
464,Filé Tilápia Três Marias Pacote Congelado 500G,26.99,26.99
465,Copa Lombo Suíno,29.99,29.99
466,Lombo Suíno,39.99,39.99
467,Panceta,39.99,39.99
468,Pernil Suíno sem Osso,24.99,24.99
469,Lombo Suíno,34.99,34.99
470,Toucinho Especial Kg,39.99,39.99
471,Costelinha Suína Especial,39.99,39.99
472,Costela Suína,29.99,24.99
473,Joelho Suíno Defumado,34.99,34.99
474,Picanha Suína Temperada Ciacarne 1 Unidade,49.99,49.99
475,Costelinha Suina Seleção Dia a Dia,39.99,39.99
476,Picanha Suina Seleção Dia a Dia,39.99,39.99
477,Lombo Suíno Temperado Ciacarne Kg,49.99,49.99
478,Contra Filé Mataboi Di Prima,69.99,69.99
479,File de Sobrepaleta Selecao Dia a Dia,39.99,39.99
480,File Suíno,39.99,39.99
481,Pernil Seleção Dia a Dia,39.99,39.99
