,Produto,Preço Base,Preço Final
312,Macarrão Espaguete Vilma Ovos N10 Embalagem 500G,5.29,5.29
313,Macarrão Santa Amália Ovos Tagliarini 500G,7.4,6.59
314,Macarrão Parafuso Santa Amália com Ovos Pacote 500G,4.85,4.85
315,Macarrão Pena com Ovos Santa Amália 500G,4.85,4.85
316,Macarrão Vilma C/ Ovos Ave Maria 500G,5.29,5.29
317,Macarrão Instantâneo Santa Amália Picanha Pacote 85G,1.69,1.59
318,Macarrão Santa Amália com Ovos Linguine Pacote 500G,4.85,4.85
319,Macarrão Instantâneo Nissin Bacon 85G,2.55,2.55
320,Macarrão Pena Santa Amália Vegetais com Ovos Pacote 500G,7.05,7.05
321,Macarrão com Ovos Parafuso Renata 500G,4.05,3.46
322,Massa Lasanha Vilma Sêmola Embalagem 500G,9.39,9.39
323,Macarrão Santa Amália com Ovos Fettuccine N3 Pacote 500G,7.4,6.59
324,Macarrão Instantâneo Santa Amália Galinha Caipira Pacote 85G,1.69,1.59
325,Macarrão Instantâneo Panco Lámen Galinha Tradicional 85G,1.29,1.29
326,Macarrão Massa Ovos Vilma Pai Nosso 500G,5.29,5.29
327,Macarrão Espaguete Santa Amália com Ovos N8 Pacote 500G,4.85,4.85
328,Macarrão Instantâneo Panco Lámen Tradicional Carne 85G,1.29,1.29
329,Macarrão de Sêmola Galo Ave Maria Pacote 500G,3.45,3.45
330,Macarrão Instantâneo Nissin Talharim Carbonara 99G,3.35,3.35
331,Lasanha Pré Cozida Galo Pacote 200G,3.65,3.65
332,Macarrão Vilma Gnocchi com Ovos Embalagem 500G,5.29,5.29
333,Macarrão Integral Espaguete 8 Vilma 500G,6.79,6.79
334,Macarrão Instantâneo Nissin Espaguete 500G,8.49,8.49
335,Macarrão Instantâneo Nissin Yakissoba Tradicional 87G,2.55,2.55
336,Macarrão Ave Maria Yara Embalagem 500G,4.05,4.05
337,Macarrão Instantâneo Cup Noodles Galinha Caipira 69G,5.1,5.1
338,Macarrão Instantâneo Santa Amália Carne Pacote 85G,1.69,1.59
339,Macarrão Santa Amália com Ovos Ave Maria Pacote 500G,4.85,4.85
340,Macarrão Parafusinho Santa Amália com Ovos Pacote 500G,4.85,4.85
341,Macarrão Serpentinni Vilma com Ovos Embalagem 500G,5.29,5.29
342,Macarrão Santa Amália com Ovos Padre Nosso Pacote 500G,4.85,4.85
343,Macarrão Instantâneo Nissin Turma do Chico Bento Canja de Galinha 75G,2.55,2.55
344,Macarrão Pappardelle Vilma com Ovos Embalagem 500G,7.15,7.15
345,Macarrão Instantâneo Nissin Talharim Carne com Tomate 99G,3.35,3.35
346,Macarrão com Ovos Renata Ave Maria Pacote 500G,4.05,3.46
347,Macarrão Caracol Vilma com Ovos Pacote 500G,5.29,5.29
348,Macarrão Instantâneo Nissin Turma do Chico Bento Caldinho com Feijão Suave 85G,2.55,2.55
349,Macarrão Instantâneo Chico Bento Milho Na Manteiga Nissin 75G,2.55,2.55
350,Macarrão Instantâneo Amo Galinha 60G,1.29,1.29
351,Macarrão Instantâneo Amo Galinha Caipira 63G,1.29,1.29
352,Macarrão Instantâneo Amo Carne 63G,1.29,1.29
353,Óleo de Soja Abc 900Ml,8.1,8.1
354,Óleo de Soja Liza 900Ml,8.29,8.29
355,Azeite Português Extra Virgem Andorinha Vidro 500Ml,32.35,32.35
356,Óleo de Soja Refinado Abc Pet 900Ml,8.1,8.1
357,Vinagre de Álcool Belmont Pet 750Ml,3.39,3.39
358,Azeite de Oliva Extra Virgem Gallo 500Ml,32.9,32.9
359,Azeite de Oliva Cocinero Extra Virgem Embalagem 500Ml,28.75,28.75
360,Azeite Chileno Extra Virgem O-Live Vidro 500Ml,28.69,28.69
361,Vinagre de Álcool Toscano Colorido Embalagem 750Ml,2.55,2.55
362,Óleo de Milho Sinhá 900Ml,17.95,17.95
363,Vinagre Toscano com Limão Embalagem 750Ml,5.39,5.39
364,Vinagre de Maça Belmont Pet 750Ml,6.25,6.25
365,Ovo Branco Perfa Grande 30Un,21.59,21.59
366,Ovo Branco Perfa 30Un,21.59,21.59
367,Ovo Vermelho Perfa 12Un,10.49,10.49
368,Ovo Branco Perfa 12Un,8.99,8.99
369,Ovos Vermelho Perfa 12Un,10.49,10.49
370,Ovo Branco Ho 12Un,8.99,8.99
371,Ovo Bco G Perfa Filmado Pente,21.59,21.59
372,Ovos Branco Pente,21.59,21.59
373,Ovos Brancos Duzia Perfa Alimentos,8.99,8.99
374,Ovos Branco Perfa 12Un,8.99,8.99
375,Ovo Vermelho Wph 12Un,10.49,10.49
376,Ovos Perfa Vermelho Grande 12Un,10.49,10.49
377,Sal Refinado Globo Pacote 1Kg,1.89,1.89
378,Sal Temperado Pacha Embalagem 500G,4.69,4.69
379,Sal Especial Gigante Pacote 1Kg,1.45,1.45
380,Sal Refinado Iodado Gigante 1Kg,1.45,1.45
381,Uva Passa Escura La Violetera sem Semente Sachê 100G,3.35,3.35
382,Ameixa Seca La Violetera sem Caroço Pacote 100G,8.79,8.79
383,Frutas Cristalizadas Ananda,9.55,9.55
384,Tempero Alho Cheiroso Massa 1Kg,14.15,14.15
385,Sobrecoxa com Osso Nat 1Kg,13.89,13.89
386,Coxa Sobrecoxa Resfriada Kg,10.25,10.25
387,Frango À Passarinho Congelado Iqf Na 1Kg,12.69,12.69
388,Frango Congelado Filé de Peito Nat 1Kg,22.89,22.89
389,Peito Frango Resfriado Kg,13.55,13.55
390,Asa Resfriada Frango Kg,14.35,14.35
